uid	iid	label
14219	958	1
14220	513	1
14220	858	1
14220	9012	1
14220	31	1
14220	1230	1
14221	9379	1
14221	1729	1
14221	2543	1
14221	11033	1
14221	2769	1
14221	11305	1
14221	495	1
14221	3434	1
14221	480	1
14221	5147	1
14221	5449	1
14221	6956	1
14221	396	1
14221	9680	1
14221	3924	1
14221	27	1
14221	2527	1
14221	1311	1
14221	189	1
14221	9411	1
14221	137	1
14221	5287	1
14222	2017	1
14222	725	1
14222	4293	1
14222	2565	1
14222	259	1
14222	575	1
14222	4641	1
14222	4760	1
14222	3530	1
14222	658	1
14222	1761	1
14222	3645	1
14222	312	1
14222	1846	1
14222	583	1
14222	283	1
14222	2168	1
14222	7282	1
14222	5885	1
14222	3695	1
14223	1201	1
14223	6195	1
14223	195	1
14224	185	1
14224	1167	1
14224	3006	1
14224	34	1
14224	50	1
14224	2852	1
14224	25	1
14225	10117	1
14225	156	1
14225	4998	1
14226	3147	1
14226	4506	1
14226	6434	1
14226	1955	1
14226	1749	1
14226	4136	1
14226	11838	1
14226	126	1
14226	6861	1
14226	1555	1
14227	262	1
14227	658	1
14227	269	1
14227	1412	1
14227	1410	1
14227	661	1
14227	279	1
14227	525	1
14227	280	1
14227	1495	1
14227	1716	1
14227	578	1
14227	588	1
14228	993	1
14228	4973	1
14228	238	1
14229	3152	1
14229	3791	1
14229	2006	1
14230	996	1
14230	199	1
14230	473	1
14230	5513	1
14231	867	1
14231	8538	1
14231	120	1
14231	1598	1
14231	9221	1
14231	1764	1
14231	226	1
14232	3998	1
14232	4318	1
14232	4423	1
14232	1437	1
14232	1005	1
14233	2182	1
14233	2669	1
14233	6217	1
14233	9926	1
14234	1241	1
14234	4211	1
14234	1581	1
14235	9712	1
14235	1555	1
14235	567	1
14235	7877	1
14235	2587	1
14235	2047	1
14235	996	1
14236	2146	1
14236	1403	1
14236	2005	1
14236	348	1
14237	7874	1
14237	329	1
14237	694	1
14237	8961	1
14237	4842	1
14238	5019	1
14238	4293	1
14238	4231	1
14238	261	1
14238	583	1
14238	271	1
14238	267	1
14238	270	1
14238	1157	1
14238	1410	1
14238	276	1
14238	2582	1
14239	726	1
14239	9675	1
14239	102	1
14239	10062	1
14239	9516	1
14239	5493	1
14239	3466	1
14239	5058	1
14239	2958	1
14239	9451	1
14239	2888	1
14239	514	1
14239	4433	1
14239	1663	1
14239	3055	1
14239	9006	1
14239	11440	1
14239	8966	1
14239	10841	1
14239	660	1
14239	311	1
14240	2341	1
14240	3745	1
14240	1368	1
14241	1673	1
14241	9364	1
14241	1093	1
14242	10230	1
14242	8377	1
14242	1040	1
14242	11458	1
14242	2720	1
14242	10086	1
14242	8352	1
14242	12079	1
14242	8378	1
14242	8379	1
14243	4537	1
14243	53	1
14243	467	1
14243	10744	1
14243	2362	1
14243	11896	1
14243	1499	1
14243	7691	1
14243	6889	1
14243	1998	1
14243	1018	1
14243	7425	1
14243	11308	1
14243	1444	1
14243	1202	1
14244	5825	1
14244	6239	1
14244	8301	1
14245	603	1
14245	8675	1
14245	5101	1
14245	9666	1
14246	7716	1
14246	6752	1
14246	11943	1
14247	7485	1
14247	4306	1
14247	3543	1
14247	6920	1
14248	9167	1
14248	6202	1
14248	5834	1
14248	219	1
14248	8715	1
14249	896	1
14249	189	1
14249	1667	1
14250	2097	1
14250	11430	1
14250	1501	1
14250	9641	1
14250	1235	1
14250	189	1
14250	387	1
14251	9951	1
14251	76	1
14251	4491	1
14251	200	1
14252	3872	1
14252	943	1
14252	2022	1
14252	252	1
14252	664	1
14252	583	1
14252	1718	1
14252	283	1
14252	4140	1
14252	3532	1
14253	1494	1
14253	4641	1
14253	4760	1
14253	4179	1
14253	7066	1
14253	37	1
14253	312	1
14253	272	1
14253	268	1
14253	267	1
14253	279	1
14253	1763	1
14253	1856	1
14253	1409	1
14253	3647	1
14253	1411	1
14253	659	1
14253	2013	1
14254	11820	1
14254	10927	1
14254	8585	1
14255	4764	1
14255	1167	1
14255	189	1
14255	26	1
14255	5901	1
14256	1443	1
14256	2045	1
14256	6632	1
14257	2561	1
14257	3152	1
14257	802	1
14257	1122	1
14257	8917	1
14257	3578	1
14257	1758	1
14257	4255	1
14257	5435	1
14257	5846	1
14257	2078	1
14257	9618	1
14257	3944	1
14257	407	1
14257	3794	1
14257	9748	1
14257	828	1
14257	1495	1
14257	312	1
14257	1415	1
14257	3694	1
14257	578	1
14257	287	1
14257	283	1
14257	4672	1
14257	1721	1
14257	584	1
14257	7464	1
14257	4344	1
14257	1421	1
14257	591	1
14257	732	1
14257	9664	1
14257	3916	1
14257	4419	1
14257	514	1
14258	2873	1
14258	7721	1
14258	2006	1
14258	2163	1
14258	2475	1
14258	2164	1
14258	8991	1
14258	5404	1
14258	660	1
14258	1840	1
14258	987	1
14258	3617	1
14258	283	1
14258	7602	1
14258	4884	1
14258	6472	1
14259	11893	1
14259	10065	1
14259	8027	1
14259	1650	1
14259	11051	1
14259	6780	1
14259	4692	1
14259	8166	1
14259	1852	1
14259	3876	1
14259	9696	1
14260	1190	1
14260	11883	1
14260	4973	1
14260	7585	1
14261	382	1
14261	2072	1
14261	22	1
14261	1369	1
14262	746	1
14262	9222	1
14262	165	1
14262	2193	1
14262	5964	1
14262	3842	1
14263	2912	1
14263	897	1
14263	7634	1
14264	199	1
14264	2002	1
14264	2079	1
14264	7235	1
14265	9891	1
14265	3951	1
14265	364	1
14265	9283	1
14266	7528	1
14266	2392	1
14266	4765	1
14267	4157	1
14267	3465	1
14267	2640	1
14267	1301	1
14268	5286	1
14268	1815	1
14268	6736	1
14269	11875	1
14269	1168	1
14269	11651	1
14269	750	1
14269	1553	1
14269	3297	1
14269	1950	1
14269	3638	1
14269	6179	1
14269	9913	1
14269	2908	1
14269	9543	1
14269	3609	1
14269	669	1
14269	530	1
14269	2177	1
14269	34	1
14269	1712	1
14269	2950	1
14269	62	1
14269	12009	1
14269	175	1
14269	4469	1
14269	4423	1
14269	2267	1
14269	1126	1
14269	4775	1
14269	2402	1
14269	2925	1
14269	8273	1
14269	4199	1
14269	8709	1
14269	2117	1
14269	10305	1
14269	506	1
14269	2465	1
14269	3004	1
14269	2996	1
14269	699	1
14269	1242	1
14269	7316	1
14269	1577	1
14269	8196	1
14269	11385	1
14269	7333	1
14269	192	1
14269	8724	1
14269	7274	1
14269	2104	1
14269	6753	1
14269	214	1
14269	11027	1
14269	9866	1
14269	11643	1
14269	11606	1
14269	5203	1
14269	6287	1
14270	566	1
14270	5617	1
14270	4278	1
14270	3931	1
14270	2411	1
14270	2855	1
14271	4095	1
14271	892	1
14271	2999	1
14271	7826	1
14271	1054	1
14271	3371	1
14271	746	1
14271	2093	1
14272	532	1
14272	4184	1
14272	6500	1
14272	2316	1
14272	786	1
14272	194	1
14273	2873	1
14273	2578	1
14273	3307	1
14274	364	1
14274	5414	1
14274	388	1
14274	356	1
14275	2810	1
14275	3608	1
14275	1539	1
14275	334	1
14275	3226	1
14276	5651	1
14276	11445	1
14276	10446	1
14276	8843	1
14276	304	1
14276	407	1
14276	582	1
14276	3393	1
14276	1401	1
14276	4118	1
14277	3178	1
14277	5441	1
14277	893	1
14277	6139	1
14277	3371	1
14277	5672	1
14277	899	1
14277	2960	1
14277	7326	1
14277	1284	1
14277	8664	1
14277	5301	1
14278	9130	1
14278	1917	1
14278	8028	1
14279	1685	1
14279	1573	1
14279	8725	1
14280	3536	1
14280	1806	1
14280	7846	1
14280	1531	1
14280	1822	1
14281	265	1
14281	4179	1
14281	1761	1
14281	1786	1
14281	1082	1
14281	283	1
14281	3543	1
14282	10812	1
14282	9313	1
14282	2670	1
14283	725	1
14283	252	1
14283	255	1
14283	4342	1
14283	261	1
14283	1080	1
14283	426	1
14283	5992	1
14283	660	1
14283	311	1
14284	1375	1
14284	5791	1
14284	2587	1
14284	4531	1
14284	10860	1
14284	9895	1
14285	7673	1
14285	998	1
14285	3735	1
14285	3736	1
14285	10993	1
14285	1345	1
14285	6714	1
14285	1937	1
14285	1398	1
14285	660	1
14285	3646	1
14285	1840	1
14285	1841	1
14285	1846	1
14285	987	1
14285	1844	1
14285	1845	1
14285	1856	1
14285	4290	1
14285	582	1
14285	583	1
14285	579	1
14285	287	1
14285	288	1
14285	286	1
14285	282	1
14285	285	1
14286	5355	1
14286	12087	1
14286	11641	1
14286	7844	1
14286	10206	1
14287	10670	1
14287	3041	1
14287	933	1
14287	9112	1
14287	5661	1
14287	1957	1
14288	2860	1
14288	8191	1
14288	7869	1
14288	1490	1
14288	1437	1
14288	7935	1
14288	800	1
14289	6704	1
14289	388	1
14289	6176	1
14289	1381	1
14289	2163	1
14289	575	1
14289	4823	1
14289	6718	1
14289	1080	1
14290	571	1
14290	2017	1
14290	6485	1
14290	607	1
14290	1786	1
14290	3631	1
14290	1400	1
14290	1839	1
14290	1716	1
14290	661	1
14290	1838	1
14290	525	1
14290	5636	1
14290	7764	1
14290	2012	1
14290	578	1
14290	1762	1
14290	456	1
14290	1921	1
14290	2571	1
14290	8293	1
14290	1849	1
14290	283	1
14290	282	1
14290	3532	1
14290	2068	1
14290	1087	1
14290	1373	1
14290	1371	1
14290	1161	1
14290	7998	1
14290	4592	1
14290	6104	1
14290	9417	1
14290	7624	1
14290	667	1
14290	298	1
14290	731	1
14290	734	1
14291	59	1
14291	2509	1
14291	5388	1
14291	11735	1
14291	6025	1
14292	785	1
14292	4779	1
14292	467	1
14292	2683	1
14292	693	1
14293	1173	1
14293	5929	1
14293	9920	1
14294	10109	1
14294	2612	1
14294	194	1
14295	3658	1
14295	58	1
14295	4788	1
14295	597	1
14295	8684	1
14295	1853	1
14295	3638	1
14295	6609	1
14296	3436	1
14296	1771	1
14296	3684	1
14296	2164	1
14296	1761	1
14296	1401	1
14296	3939	1
14296	5020	1
14297	3222	1
14297	5389	1
14297	7402	1
14297	2372	1
14298	2646	1
14298	2648	1
14298	2172	1
14298	3073	1
14298	4240	1
14298	847	1
14298	7606	1
14298	9073	1
14298	5692	1
14298	4432	1
14298	3413	1
14298	5259	1
14298	338	1
14298	4436	1
14298	339	1
14299	405	1
14299	853	1
14299	1869	1
14300	3627	1
14300	738	1
14300	2357	1
14300	1187	1
14300	1927	1
14300	2390	1
14300	1702	1
14301	10696	1
14301	9527	1
14301	10364	1
14301	9155	1
14301	830	1
14302	11480	1
14302	2490	1
14302	7294	1
14302	7869	1
14302	1463	1
14302	8509	1
14302	757	1
14303	1618	1
14303	874	1
14303	6841	1
14304	158	1
14304	996	1
14304	489	1
14305	2617	1
14305	9624	1
14305	8912	1
14306	75	1
14306	1544	1
14306	54	1
14306	11769	1
14306	9590	1
14306	1622	1
14306	630	1
14306	923	1
14306	11039	1
14306	2556	1
14306	140	1
14306	8433	1
14306	2919	1
14306	8741	1
14306	8742	1
14306	9773	1
14306	2933	1
14306	6681	1
14306	902	1
14306	118	1
14307	4037	1
14307	6639	1
14307	3302	1
14307	324	1
14308	10431	1
14308	10969	1
14308	3661	1
14308	8020	1
14308	8662	1
14308	2021	1
14308	5372	1
14308	4155	1
14308	3469	1
14308	628	1
14308	2229	1
14308	711	1
14308	2642	1
14308	8580	1
14309	1531	1
14309	10548	1
14309	3274	1
14309	354	1
14309	4038	1
14309	2117	1
14309	9133	1
14309	8401	1
14309	2926	1
14309	4676	1
14309	148	1
14309	9699	1
14309	1018	1
14309	5086	1
14310	2814	1
14310	2389	1
14310	6217	1
14310	4890	1
14310	11070	1
14310	5619	1
14310	4343	1
14310	638	1
14310	2366	1
14310	1870	1
14310	1083	1
14310	1410	1
14310	276	1
14310	1218	1
14310	3694	1
14310	2013	1
14310	3617	1
14310	940	1
14310	11288	1
14310	586	1
14310	585	1
14310	1418	1
14310	3491	1
14311	1202	1
14311	5722	1
14311	2291	1
14312	9475	1
14312	334	1
14312	5620	1
14313	8617	1
14313	194	1
14313	8407	1
14313	2533	1
14314	386	1
14314	2163	1
14314	54	1
14314	582	1
14314	1157	1
14314	279	1
14314	583	1
14314	1774	1
14314	644	1
14315	4113	1
14315	2262	1
14315	6021	1
14315	10413	1
14315	3796	1
14315	34	1
14315	1007	1
14315	8156	1
14315	9403	1
14316	4360	1
14316	9815	1
14316	9317	1
14316	108	1
14317	2366	1
14317	1399	1
14317	5635	1
14318	4169	1
14318	571	1
14318	572	1
14318	258	1
14319	5054	1
14319	11484	1
14319	6229	1
14319	10035	1
14319	8343	1
14319	6155	1
14320	8663	1
14320	5930	1
14320	1532	1
14320	194	1
14320	522	1
14320	11771	1
14320	6155	1
14320	6644	1
14320	155	1
14320	1593	1
14320	1213	1
14320	8467	1
14320	3288	1
14320	126	1
14320	8163	1
14320	11312	1
14320	1622	1
14320	7437	1
14320	8413	1
14320	11254	1
14320	820	1
14320	1070	1
14320	10743	1
14320	3298	1
14321	5841	1
14321	7999	1
14321	3107	1
14321	7871	1
14321	5284	1
14321	6119	1
14321	4553	1
14322	5418	1
14322	2061	1
14322	58	1
14322	33	1
14322	11958	1
14323	6714	1
14323	1348	1
14323	8940	1
14324	495	1
14324	7669	1
14324	6258	1
14324	5376	1
14324	11021	1
14324	5300	1
14324	7262	1
14325	1639	1
14325	3351	1
14325	4041	1
14325	9326	1
14325	4914	1
14326	4560	1
14326	683	1
14326	5733	1
14326	4505	1
14327	2818	1
14327	158	1
14327	8144	1
14327	3993	1
14328	547	1
14328	10723	1
14328	136	1
14329	9670	1
14329	2915	1
14329	4643	1
14330	10877	1
14330	2412	1
14330	6704	1
14330	10390	1
14331	8133	1
14331	7884	1
14331	9045	1
14331	724	1
14332	6825	1
14332	7031	1
14332	6076	1
14332	1811	1
14332	969	1
14333	4350	1
14333	682	1
14333	3163	1
14333	11893	1
14334	1452	1
14334	6268	1
14334	9834	1
14335	258	1
14335	7213	1
14335	5254	1
14335	2900	1
14335	12060	1
14335	5844	1
14335	11287	1
14335	3286	1
14335	8601	1
14335	2185	1
14335	800	1
14335	1405	1
14335	6244	1
14336	5782	1
14336	9083	1
14336	11144	1
14336	7622	1
14336	1606	1
14337	7774	1
14337	2911	1
14337	388	1
14337	1167	1
14338	1070	1
14338	6701	1
14338	1228	1
14339	2147	1
14339	1403	1
14339	2005	1
14339	5903	1
14339	4293	1
14339	2023	1
14339	573	1
14339	574	1
14339	4760	1
14339	4641	1
14339	419	1
14339	305	1
14340	1323	1
14340	3080	1
14340	5431	1
14340	2042	1
14340	342	1
14340	4484	1
14341	1437	1
14341	10446	1
14341	6728	1
14342	8262	1
14342	5814	1
14342	3455	1
14342	2242	1
14342	5250	1
14342	3689	1
14342	3368	1
14342	7609	1
14342	1762	1
14342	2799	1
14342	2821	1
14342	8207	1
14342	12068	1
14342	7570	1
14342	11998	1
14342	8589	1
14342	4586	1
14342	419	1
14343	8851	1
14343	30	1
14343	7060	1
14343	366	1
14343	2090	1
14343	7663	1
14343	2026	1
14344	5927	1
14344	4238	1
14344	7011	1
14345	9894	1
14345	2509	1
14345	39	1
14346	7628	1
14346	10877	1
14346	7683	1
14346	4882	1
14346	9034	1
14346	604	1
14346	58	1
14346	11928	1
14346	11486	1
14346	2682	1
14346	133	1
14346	2934	1
14346	3112	1
14346	4772	1
14346	7754	1
14346	1636	1
14346	10249	1
14346	5595	1
14346	1563	1
14346	2054	1
14346	1001	1
14346	10733	1
14346	1070	1
14346	9770	1
14346	775	1
14346	7280	1
14346	4930	1
14346	334	1
14346	348	1
14346	4175	1
14346	3282	1
14346	1437	1
14346	5389	1
14346	855	1
14346	2367	1
14346	932	1
14346	5500	1
14346	1148	1
14346	4149	1
14347	79	1
14347	1998	1
14347	388	1
14347	7565	1
14348	11530	1
14348	9346	1
14348	9453	1
14348	3601	1
14349	5051	1
14349	8163	1
14349	8175	1
14350	12039	1
14350	5797	1
14350	10610	1
14351	8521	1
14351	3888	1
14351	2757	1
14352	6645	1
14352	1119	1
14352	331	1
14353	1300	1
14353	1404	1
14353	2017	1
14353	2241	1
14353	2362	1
14353	9783	1
14353	2005	1
14353	802	1
14353	2020	1
14353	2363	1
14353	5903	1
14353	252	1
14353	3049	1
14353	2009	1
14353	1492	1
14353	3226	1
14353	575	1
14353	2063	1
14353	3809	1
14353	1398	1
14353	573	1
14353	574	1
14353	309	1
14353	1408	1
14353	1494	1
14353	2780	1
14353	5404	1
14353	1762	1
14353	1842	1
14353	803	1
14353	805	1
14353	577	1
14353	806	1
14353	3694	1
14353	3617	1
14353	1847	1
14353	581	1
14353	579	1
14353	580	1
14353	582	1
14353	583	1
14353	1848	1
14353	282	1
14353	283	1
14353	2224	1
14353	287	1
14353	284	1
14353	285	1
14353	288	1
14353	286	1
14353	2582	1
14353	1850	1
14353	2583	1
14353	2584	1
14353	293	1
14353	732	1
14353	589	1
14353	3534	1
14353	1416	1
14353	586	1
14353	1418	1
14353	1421	1
14353	662	1
14353	1087	1
14353	3940	1
14353	4885	1
14353	1419	1
14353	3544	1
14353	590	1
14353	591	1
14353	1790	1
14353	3535	1
14353	592	1
14353	4345	1
14353	1199	1
14353	4098	1
14353	8077	1
14353	4584	1
14353	4941	1
14353	731	1
14353	6726	1
14353	667	1
14353	734	1
14353	3398	1
14353	3882	1
14354	5987	1
14354	935	1
14354	937	1
14354	7721	1
14354	2581	1
14354	594	1
14354	307	1
14354	10347	1
14354	2164	1
14354	1407	1
14354	261	1
14354	4422	1
14354	5991	1
14354	1082	1
14354	2259	1
14354	4605	1
14354	2449	1
14354	4140	1
14354	3959	1
14354	586	1
14354	5293	1
14354	1421	1
14354	1789	1
14355	3749	1
14355	283	1
14355	3488	1
14356	1345	1
14356	4964	1
14356	10627	1
14356	6336	1
14357	2091	1
14357	4575	1
14357	8579	1
14357	2433	1
14357	8580	1
14357	4986	1
14358	8164	1
14358	231	1
14358	948	1
14359	9250	1
14359	9304	1
14359	1507	1
14359	8278	1
14359	11177	1
14359	2587	1
14359	11397	1
14360	2146	1
14360	2780	1
14360	1786	1
14360	729	1
14361	9083	1
14361	9321	1
14361	11831	1
14362	1548	1
14362	6362	1
14362	11759	1
14362	5808	1
14362	5607	1
14362	2463	1
14362	9928	1
14362	2487	1
14363	2392	1
14363	4026	1
14363	5472	1
14364	11578	1
14364	8874	1
14364	3727	1
14364	116	1
14365	4293	1
14365	255	1
14365	2164	1
14365	1493	1
14365	1399	1
14365	639	1
14365	1080	1
14365	3643	1
14365	2066	1
14365	283	1
14365	8732	1
14365	9644	1
14366	79	1
14366	8523	1
14366	1428	1
14366	1998	1
14366	2453	1
14366	72	1
14366	5559	1
14366	2365	1
14366	4172	1
14367	3323	1
14367	5865	1
14367	5901	1
14367	7960	1
14367	2807	1
14367	1274	1
14368	684	1
14368	7039	1
14368	10532	1
14368	3156	1
14368	932	1
14369	10562	1
14369	1428	1
14369	2965	1
14369	4447	1
14369	1634	1
14369	7984	1
14369	3970	1
14370	5909	1
14370	178	1
14370	409	1
14370	1496	1
14370	2844	1
14370	11325	1
14371	2324	1
14371	1581	1
14371	7402	1
14372	2972	1
14372	842	1
14372	805	1
14372	280	1
14372	278	1
14372	279	1
14372	843	1
14372	803	1
14372	1844	1
14372	1856	1
14372	1846	1
14372	1843	1
14373	6342	1
14373	6185	1
14373	3253	1
14374	149	1
14374	126	1
14374	7241	1
14374	1955	1
14375	10635	1
14375	437	1
14375	6625	1
14376	3017	1
14376	1248	1
14376	3817	1
14377	2578	1
14377	5590	1
14377	1245	1
14378	1397	1
14378	2780	1
14378	309	1
14378	275	1
14378	9915	1
14378	8017	1
14378	3993	1
14378	9462	1
14378	4532	1
14378	1155	1
14378	583	1
14378	2013	1
14378	282	1
14378	6730	1
14378	3398	1
14379	4204	1
14379	1141	1
14379	1143	1
14379	958	1
14379	4306	1
14380	845	1
14380	192	1
14380	5967	1
14380	8374	1
14380	161	1
14380	1553	1
14380	4965	1
14380	2387	1
14381	9599	1
14381	6883	1
14381	6317	1
14381	2717	1
14381	3023	1
14381	1052	1
14381	7403	1
14382	7486	1
14382	988	1
14382	10756	1
14383	5059	1
14383	7980	1
14383	11532	1
14383	3579	1
14384	2502	1
14384	2475	1
14384	261	1
14384	1490	1
14384	2780	1
14384	262	1
14384	723	1
14384	4700	1
14384	11131	1
14384	273	1
14384	3644	1
14384	4674	1
14384	7535	1
14385	2293	1
14385	2489	1
14385	2358	1
14385	6804	1
14385	1641	1
14385	5791	1
14385	3700	1
14385	4852	1
14385	6184	1
14385	5439	1
14385	4066	1
14385	4410	1
14386	3096	1
14386	1711	1
14386	6847	1
14387	1205	1
14387	2130	1
14387	2951	1
14388	935	1
14388	936	1
14388	2424	1
14388	53	1
14388	2017	1
14388	2240	1
14388	937	1
14388	802	1
14388	938	1
14388	2364	1
14388	1406	1
14388	939	1
14388	3529	1
14388	5231	1
14388	1381	1
14388	4343	1
14388	4939	1
14388	309	1
14388	3409	1
14388	4287	1
14388	3793	1
14388	6699	1
14388	2246	1
14388	413	1
14388	2830	1
14388	583	1
14388	8732	1
14388	5557	1
14388	584	1
14388	5020	1
14388	734	1
14389	746	1
14389	2640	1
14389	11557	1
14389	331	1
14389	3223	1
14389	365	1
14390	6970	1
14390	5734	1
14390	10389	1
14391	2293	1
14391	407	1
14391	4641	1
14391	3096	1
14391	8060	1
14392	2629	1
14392	3804	1
14392	7618	1
14393	3014	1
14393	1202	1
14393	11186	1
14394	421	1
14394	194	1
14394	1068	1
14394	8385	1
14394	3631	1
14394	723	1
14395	4216	1
14395	1494	1
14395	263	1
14395	2063	1
14395	261	1
14395	1409	1
14395	2012	1
14395	11567	1
14395	10112	1
14395	262	1
14395	591	1
14395	3679	1
14395	298	1
14395	297	1
14395	590	1
14395	1498	1
14395	2071	1
14395	1793	1
14395	4941	1
14396	711	1
14396	3073	1
14396	2297	1
14396	2343	1
14396	5323	1
14397	5987	1
14397	1620	1
14397	6150	1
14397	2159	1
14397	11164	1
14397	5223	1
14397	580	1
14397	3453	1
14398	6442	1
14398	193	1
14398	6393	1
14399	5301	1
14399	802	1
14399	3687	1
14400	2293	1
14400	2153	1
14400	3331	1
14400	5537	1
14400	2276	1
14400	2869	1
14400	3905	1
14400	162	1
14400	3145	1
14400	1942	1
14400	2447	1
14400	1038	1
14400	10454	1
14400	4772	1
14400	552	1
14400	617	1
14400	410	1
14400	2855	1
14400	4913	1
14400	9167	1
14400	12090	1
14400	3257	1
14400	158	1
14400	211	1
14400	2956	1
14400	9390	1
14400	4467	1
14400	8257	1
14400	8009	1
14400	10894	1
14400	8587	1
14400	4999	1
14400	2106	1
14400	5824	1
14400	10841	1
14400	8946	1
14400	1174	1
14400	5050	1
14400	4041	1
14400	747	1
14400	194	1
14400	4496	1
14400	4413	1
14400	1708	1
14400	2495	1
14400	4290	1
14400	3805	1
14400	53	1
14400	3518	1
14400	3425	1
14400	3304	1
14400	6942	1
14400	11474	1
14400	1604	1
14400	153	1
14401	1500	1
14401	1568	1
14401	701	1
14402	2639	1
14402	744	1
14402	683	1
14403	7392	1
14403	6522	1
14403	9282	1
14403	4627	1
14403	11495	1
14403	3250	1
14404	8949	1
14404	10447	1
14404	7144	1
14405	103	1
14405	9677	1
14405	9016	1
14406	3674	1
14406	6973	1
14406	10649	1
14407	2164	1
14407	1870	1
14407	1842	1
14407	2066	1
14407	843	1
14408	2627	1
14408	5578	1
14408	2888	1
14408	1038	1
14409	3307	1
14409	6776	1
14409	1147	1
14410	9730	1
14410	11421	1
14410	5389	1
14410	1795	1
14410	6083	1
14411	5113	1
14411	6033	1
14411	4772	1
14412	8564	1
14412	6186	1
14412	1044	1
14413	567	1
14413	568	1
14413	3184	1
14413	3536	1
14414	6334	1
14414	2608	1
14414	1618	1
14415	7189	1
14415	9889	1
14415	3651	1
14415	1672	1
14415	10675	1
14415	6939	1
14415	2489	1
14416	682	1
14416	2676	1
14416	683	1
14416	8247	1
14417	8093	1
14417	125	1
14417	2320	1
14418	2072	1
14418	1368	1
14418	6530	1
14418	1062	1
14418	1061	1
14418	384	1
14419	6853	1
14419	222	1
14419	10158	1
14419	9363	1
14419	2953	1
14419	7303	1
14420	1746	1
14420	6871	1
14420	4293	1
14420	10724	1
14420	11225	1
14421	3604	1
14421	5204	1
14421	7231	1
14422	9840	1
14422	4079	1
14422	10646	1
14422	79	1
14422	9102	1
14422	3970	1
14422	1433	1
14422	8582	1
14422	1580	1
14422	3899	1
14422	1432	1
14423	568	1
14423	4309	1
14423	2119	1
14423	2109	1
14424	5234	1
14424	1582	1
14424	438	1
14425	335	1
14425	7068	1
14425	24	1
14425	22	1
14425	1071	1
14426	4799	1
14426	932	1
14426	7382	1
14427	4014	1
14427	1336	1
14427	3632	1
14428	2960	1
14428	6487	1
14428	295	1
14428	7517	1
14429	3929	1
14429	4239	1
14429	741	1
14429	5877	1
14429	1593	1
14429	1645	1
14429	2313	1
14430	746	1
14430	5471	1
14430	110	1
14430	683	1
14430	1119	1
14430	10980	1
14431	2151	1
14431	1929	1
14431	194	1
14431	1490	1
14431	628	1
14431	310	1
14431	3616	1
14431	580	1
14431	283	1
14432	2642	1
14432	85	1
14432	6742	1
14432	7673	1
14432	996	1
14432	3016	1
14432	2978	1
14432	257	1
14432	5398	1
14432	5630	1
14432	600	1
14432	11891	1
14432	11530	1
14432	133	1
14432	5057	1
14432	6385	1
14432	4587	1
14432	9434	1
14432	225	1
14432	5952	1
14432	3879	1
14432	1223	1
14432	4633	1
14432	4772	1
14432	5542	1
14432	1314	1
14432	195	1
14432	2482	1
14432	8696	1
14432	157	1
14432	1312	1
14433	9467	1
14433	2153	1
14433	1520	1
14433	6142	1
14433	5333	1
14433	410	1
14433	9666	1
14434	2222	1
14434	4872	1
14434	8698	1
14434	10934	1
14434	2913	1
14435	2060	1
14435	11815	1
14435	5416	1
14435	1303	1
14436	937	1
14436	938	1
14436	943	1
14436	2999	1
14436	1406	1
14436	257	1
14436	4641	1
14436	4760	1
14436	260	1
14436	3692	1
14436	641	1
14436	3645	1
14436	1786	1
14436	2571	1
14436	311	1
14436	642	1
14436	1787	1
14436	5904	1
14436	3545	1
14436	3358	1
14436	3670	1
14437	10431	1
14437	5386	1
14437	3930	1
14438	102	1
14438	5294	1
14438	9297	1
14438	6005	1
14439	12050	1
14439	4348	1
14439	1943	1
14440	97	1
14440	2412	1
14440	9913	1
14441	2859	1
14441	5120	1
14441	10937	1
14441	10938	1
14441	3192	1
14441	11665	1
14441	10939	1
14441	10940	1
14441	10941	1
14441	1070	1
14441	2857	1
14441	3193	1
14441	3194	1
14441	1272	1
14441	3195	1
14441	3196	1
14441	364	1
14441	678	1
14441	1530	1
14441	3197	1
14441	2861	1
14441	3198	1
14441	3200	1
14442	4402	1
14442	3711	1
14442	6579	1
14442	206	1
14443	5213	1
14443	10164	1
14443	4772	1
14443	6804	1
14443	809	1
14443	975	1
14443	6983	1
14443	7441	1
14443	7681	1
14443	1437	1
14443	6255	1
14443	9160	1
14443	12053	1
14443	1002	1
14443	872	1
14443	11062	1
14443	1093	1
14443	2888	1
14443	5199	1
14443	7217	1
14443	10208	1
14443	5554	1
14444	5389	1
14444	3729	1
14444	193	1
14444	10432	1
14445	529	1
14445	2079	1
14445	8295	1
14446	4187	1
14446	11171	1
14446	4841	1
14446	1456	1
14446	542	1
14446	9661	1
14446	11314	1
14446	2707	1
14446	6047	1
14446	1121	1
14446	1239	1
14446	8131	1
14446	2781	1
14447	1201	1
14447	6186	1
14447	972	1
14447	75	1
14447	4964	1
14447	1556	1
14447	5699	1
14447	700	1
14447	9980	1
14448	10091	1
14448	3087	1
14448	4932	1
14448	10562	1
14448	3703	1
14449	638	1
14449	1493	1
14449	575	1
14449	4641	1
14449	2365	1
14449	4287	1
14449	426	1
14449	1848	1
14449	987	1
14449	2164	1
14449	817	1
14449	4140	1
14449	730	1
14449	2169	1
14449	584	1
14449	7349	1
14450	4888	1
14450	1601	1
14450	5509	1
14451	1381	1
